,ea_id,obs_year,obs_monthnum,mzprice_lag1,mzprice_lag2,mzprice_lag3,mzprice_lag4,mzprice_lag5,mzprice_lag6,mzprice_lag7,mzprice_lag8,mzprice_lag9,mzprice_lag10,mzprice_lag11,mzprice_lag12
1752,30706671,2016,10,252.39297485351562,256.120361328125,255.17648315429688,239.00616455078125,194.01116943359375,142.37278747558594,189.6113739013672,218.9803466796875,240.09750366210938,198.74586486816406,160.78350830078125,160.12124633789062
1753,30706743,2010,10,34.011531829833984,35.09307098388672,32.617393493652344,35.29000473022461,32.3545036315918,29.41901206970215,36.444026947021484,33.61119842529297,32.048458099365234,38.75773620605469,45.467010498046875,45.23257827758789
1754,30707534,2010,3,33.9382438659668,32.39501953125,39.10791778564453,45.82081985473633,44.78069305419922,44.092918395996094,43.40513610839844,42.71736145019531,42.02959060668945,32.706748962402344,38.001190185546875,51.057655334472656
1755,30707627,2020,3,189.04026794433594,200.0,301.8236389160156,277.3504943847656,247.55589294433594,245.32901000976562,239.7357635498047,189.9396514892578,163.32998657226562,143.89695739746094,178.88330078125,284.4862365722656
1756,30707628,2019,7,163.32998657226562,143.10902404785156,179.5781707763672,284.5286865234375,330.58819580078125,334.1321105957031,166.83367919921875,140.86419677734375,144.43820190429688,142.35438537597656,137.01942443847656,125.22137451171875
1757,30707672,2017,4,134.50901794433594,130.4491729736328,116.93810272216797,247.23031616210938,244.9691162109375,254.3694305419922,255.92140197753906,261.8349609375,251.08726501464844,240.72190856933594,187.83128356933594,139.4320831298828
1758,30707673,2016,6,193.98883056640625,138.30987548828125,188.36856079101562,227.72308349609375,241.3195343017578,199.6074981689453,159.98745727539062,160.66648864746094,158.93734741210938,149.76406860351562,137.58169555664062,126.4663314819336
1759,30707722,2011,1,35.84000015258789,33.11570358276367,33.3306999206543,33.80290222167969,34.330772399902344,32.6190299987793,35.220001220703125,32.35957336425781,29.4991512298584,36.83274459838867,33.93830871582031,32.394989013671875
1760,30708338,2010,7,35.220001220703125,32.359798431396484,29.49959945678711,37.588226318359375,33.93798828125,32.39506530761719,39.20192337036133,46.0087890625,44.368499755859375,43.921329498291016,43.47415542602539,43.026981353759766
1761,30708629,2020,1,302.8071594238281,277.16326904296875,247.24671936035156,250.01925659179688,239.8876190185547,189.9397430419922,163.32998657226562,143.81101989746094,181.67938232421875,285.24005126953125,331.2341003417969,335.53253173828125
1762,30708630,2019,9,239.53370666503906,189.93946838378906,163.32998657226562,143.33436584472656,180.94500732421875,284.0568542480469,331.306884765625,335.6034240722656,167.1971435546875,142.67147827148438,146.6017608642578,143.11842346191406
