ea_id,lsms_distroad,lsms_distpopctr,lsms_distadmarc,lsms_distauc,lsms_distboma,lsms_distborder,lsms_agpct,lsms_lcvr,lsms_aez,lsms_elev,weight,pweight,hh_members,pop,panelpop,wave
10738247,0,1,18,1,1,94.4375,36,30,323,1265.625,1082.044799804688,0,69,74661.094,0,3
10739248,1,2,18,2,2,94,37.625,30,323,1270,1889.19677734375,0,70,132243.78,0,3
10741249,2,3,19.5,3,3,94,17.75,190,323,1312.5,1445.47998046875,0,63,91065.242,0,3
10743250,.0625,1.0625,19.125,1.0625,1.0625,95.6875,20.9375,67.5,323,1295.625,1510.784057617188,0,56,84603.906,0,3
10744251,1,.6875,18,.6875,.6875,95.125,39.25,30,323,1270,1874.355224609375,0,72,134953.58,0,3
10744252,1,1.8125,19.6875,1.8125,1.8125,96.9375,3.625,115,323,1286.875,2163.206298828125,0,75,162240.47,0,3
10744253,1.75,1.3125,17.5625,1.3125,1.3125,96,31.3125,30,323,1247.5,1898.3232421875,0,70,132882.63,0,3
10744649,1.0909091,1.3636364,17.90909,1.3636364,1.3636364,95.818184,36.545456,31.818182,323,1269.0909,3878.617642365087,2952.658625905558,95,368468.69,280502.56,3
10746033,2.0666666,4.9333334,14,4.9333334,4.9333334,91.066666,45.933334,30,323,1286,6299.054588011653,3905.619129811321,118,743288.44,460863.06,3
10746254,2.25,5.3125,14.6875,5.3125,5.3125,90.5,50.5,30,323,1278.75,4607.23193359375,0,71,327113.47,0,3
20101255,.875,57.5625,7.0625,131,57.5625,37.375,41.25,30,322.5625,1232.5,7052.609375,0,90,634734.88,0,3
20101256,.8125,43.9375,5.8125,143.25,43.9375,49.5,41.75,30,315.0625,1176.875,7649.51025390625,0,67,512517.19,0,3
20102257,24.9375,42,11.9375,138.5625,42,71.0625,3.625,81.875,313,970,7077.09912109375,0,65,460011.44,0,3
20103258,3.625,34.125,6.6875,144.375,34.125,49.875,39.5,30,312,1118.75,10211.0048828125,0,79,806669.38,0,3
20105259,5.9375,15.125,18.125,122,15.125,57,49,30,312,1023.125,8372.48828125,0,73,611191.63,0,3
20105260,2.75,6.75,3.8125,105,6.75,53.875,38.125,30,312,1096.25,7062.9873046875,0,71,501472.09,0,3
20106261,9,10.5625,9.625,106.125,10.5625,49.0625,18.9375,91.875,312,1121.25,7666.3232421875,0,83,636304.81,0,3
20107262,39.5,47.4375,27.125,99.1875,47.4375,51.375,18.6875,70,312,1055.625,20821.029296875,0,76,1582398.3,0,3
20107263,17.625,35.1875,11.5,84,35.1875,63.8125,24.25,68.75,312,1054.375,7818.90087890625,0,67,523866.34,0,3
20108264,5.4375,23.8125,14.625,87.3125,23.8125,71.0625,38.875,30,312,1070,5812.78076171875,0,71,412707.44,0,3
20109265,1.625,31.4375,11.1875,100.5625,31.4375,83.5625,32,50.625,312.625,1090,1257.062377929688,0,88,110621.49,0,3
20110266,20.8125,56.875,22.375,144.4375,56.875,34.5625,44.125,36.875,322,1236.25,6451.33935546875,0,70,451593.75,0,3
20110267,9,33.3125,9.1875,143.75,33.3125,41.75,37,36.875,312,1120,5581.24169921875,0,76,424174.38,0,3
20110268,1.8125,19.875,17,130.125,19.875,49.375,27,73.75,312,1007.5,10320.17578125,0,69,712092.13,0,3
20111269,19.875,41.125,5.0625,78.1875,41.125,69.3125,18.9375,90,312,1070.625,5685.3505859375,0,74,420715.94,0,3
20111270,33.1875,51.5625,12.625,79.6875,51.5625,61.6875,45.0625,30,312,1098.125,5024.30859375,0,64,321555.75,0,3
20111271,30.5,59.9375,8.875,64.875,59.9375,64.8125,25.25,75,312,1055.625,5755.57275390625,0,68,391378.94,0,3
20111718,14.210526,36.842106,9.3684206,79.052635,36.842106,69.368423,15.210526,128.94737,312,1057.3684,25441.16830920775,12919.2930408293,171,4350440,2209199,3
20112272,19.9375,27.125,18.125,125.5,27.125,69.6875,30.25,67.5,312.0625,998.75,8040.5361328125,0,85,683445.56,0,3
20112273,11.8125,17.4375,19.3125,119.0625,17.4375,63.0625,45.6875,42.5,312.625,1036.25,5227.58251953125,0,74,386841.09,0,3
20112274,8.6875,29.6875,11.375,108.5,29.6875,80.6875,42.625,36.25,313,1125.625,8773.859375,0,75,658039.44,0,3
20112661,26.523809,36.047619,11.190476,126.61905,36.047619,79.571426,42.42857,40.952381,313,1035.238,17303.63108141182,11637.03732747687,126,2180257.5,1466266.8,3
20113275,21.125,39.8125,15.6875,124.75,53.5,98.0625,27.5,63.125,313,1122.5,7698.07861328125,0,80,615846.31,0,3
20113276,10.8125,42.375,12.125,106.6875,42.375,93.75,19.8125,68.75,319.25,1158.75,7871.85302734375,0,64,503798.59,0,3
20120277,.375,2.4375,6.6875,113.125,2.4375,50.6875,18.625,75.625,312,1068.75,11626.662109375,0,91,1058026.3,0,3
20120278,.625,2.625,3,109,2.625,55,31.875,30,312,1047.5,7354.919921875,0,66,485424.72,0,3
20201279,6.0625,57.4375,10,107.3125,57.4375,95.3125,6.25,188.75,313,481.875,1159.5439453125,0,53,61455.828,0,3
20201280,.9375,54.25,4.4375,111.75,54.25,91.1875,45.0625,50.625,313,499.375,4172.4208984375,0,81,337966.09,0,3
20201281,5,50,6,117,50,97,30.25,60,313,490,3471.528076171875,0,71,246478.5,0,3
20201282,.4375,45.8125,7.5,122,45.8125,95.5625,53.125,30,313,510,3775.755126953125,0,80,302060.41,0,3
20201283,1.9375,30.5,5.9375,136.9375,30.5,106.625,50.6875,52.5,313,498.75,2855.54248046875,0,96,274132.06,0,3
20201284,2.625,22.9375,3.1875,142.0625,22.9375,112.3125,58.9375,30,313,508.125,3205.667236328125,0,104,333389.41,0,3
20201285,.0625,52.75,1.125,115.25,52.75,91.4375,51.5,30,313,498.125,3345.46728515625,0,56,187346.17,0,3
20202286,1.25,64.25,22.25,95.5,75.3125,75.6875,57.375,30,313,528.75,3610.736083984375,0,90,324966.25,0,3
20203287,.4375,2.3125,1.0625,130.375,2.3125,129.8125,40.375,30,313,511.875,4449.22216796875,0,79,351488.56,0,3
20203288,.8125,4.3125,3.6875,127.1875,4.3125,130.0625,51.1875,30,313,503.75,2454.3232421875,0,71,174256.95,0,3
20203289,4.5999999,14.4,14.466666,116.26667,14.4,136.66667,52.200001,30,313,527.33331,1338.0615234375,0,75,100354.62,0,3
20203290,1.875,15.875,16.625,117.9375,15.875,143.3125,33.75,75,313,492.5,3531.47509765625,0,78,275455.06,0,3
20203291,.375,19.6875,20.5625,114.75,19.6875,144.5625,28.5,86.25,313,484.375,2966.894287109375,0,83,246252.22,0,3
20204292,1,11.5625,6.0625,137.9375,11.5625,121.9375,52.75,30,313,500.625,4095.3583984375,0,72,294865.81,0,3
20204293,.5625,5.75,4.5625,133.375,5.75,126.625,55,30,313,497.5,3455.9072265625,0,69,238457.59,0,3
20205207,.2857143,42.857143,15.5,92.5,42.857143,121.64286,24.285715,67.85714,312,495.71429,15979.03757957397,10006.02768545057,113,1805631.3,1130681.1,3
20205294,.5625,28.625,26.0625,107.6875,28.625,135.4375,20.5,91.875,313,480.625,2949.105712890625,0,81,238877.56,0,3
20205295,5,34.375,14.8125,98.125,34.375,130.9375,37.75,30,313,534.375,2787.140869140625,0,82,228545.55,0,3
20205296,3.4375,40,20.6875,97.4375,40,124.0625,17.5,53.75,312,482.5,3283.16796875,0,73,239671.27,0,3
20205297,3.3125,46.875,12,86.25,52.0625,112.1875,59,30,312,491.875,3224.947265625,0,74,238646.09,0,3
20205298,3.5,45.0625,11.5625,84.1875,54.4375,110,27.6875,85,312,497.5,4384.3310546875,0,92,403358.47,0,3
20206299,18.125,42.625,1.5,88.25,42.625,128.75,41.6875,61.25,312,633.125,2975.59521484375,0,85,252925.59,0,3
20206300,13,50.75,7.75,80.125,50.75,118.6875,37.1875,56.875,312,683.125,3932.350341796875,0,86,338182.13,0,3
20206362,15.9,43.900002,3.25,86.849998,42.450001,126.1,31.25,75,312.04999,634.5,37527.94452362657,19750.51651190527,133,4991216.5,2626818.8,3
20220301,.625,1.1875,1.0625,131.3125,1.1875,131,44.3125,30,313,500.625,3978.511962890625,0,84,334195,0,3
20220302,.0625,5.875,2,125.1875,6.0625,130.125,57.3125,30,313.5625,565,3954.1455078125,0,75,296560.91,0,3
20301303,15.5,53.5625,9.4375,77.375,16.75,119.875,55.125,30,312,793.75,5237.96630859375,0,64,335229.84,0,3
20301304,7.3125,61.25,6.0625,69.875,10.9375,117.375,9.625,95,320.5,1325.625,2930.478515625,0,70,205133.5,0,3
20302305,14.25,55.75,10.8125,67.0625,20.125,109.4375,18.875,91.875,312,945,2336.0400390625,0,65,151842.61,0,3
20302306,6.9375,61.3125,4.25,63.3125,15.25,110.9375,11.25,103.75,320.125,1293.125,3894.020751953125,0,69,268687.44,0,3
20303065,8.956522,50.739132,4.0434785,83.04348,11.782609,114.82609,18.47826,112.6087,312,1086.9565,42751.34785129978,26380.60104711341,137,5856934.5,3614142.3,3
20303307,5.375,46.0625,6.5,89.1875,17.1875,112.0625,30.0625,61.25,312,1010.625,1715.980834960938,0,56,96094.93,0,3
20303308,6.6875,47.6875,4.375,86.75,15.0625,113.375,39.8125,36.25,312,1011.875,2094.734375,0,61,127778.8,0,3
20303309,7.8125,55.6875,8.0625,76.6875,8.5,117.875,33.125,31.25,312.375,1140,2120.558349609375,0,71,150559.64,0,3
20304310,.0625,62.875,2.75,69.5625,3.1875,113.9375,40.8125,36.25,323,1441.875,2092.81591796875,0,75,156961.19,0,3
20304311,5.75,57.5,6.5625,68.75,6.6875,107.6875,47.25,30,322,1296.875,2523.673583984375,0,69,174133.48,0,3
20304312,15.8,46,5.1999998,70.666664,18.866667,95.066666,25.533333,96.666664,313.33334,1189.3334,3455.518569946289,0,57,196964.56,0,3
20304313,7.6875,60.6875,3.875,63.125,10.4375,110,31.0625,73.75,322,1347.5,2633.511962890625,0,66,173811.8,0,3
20304314,8,60.8125,3.125,61,12.4375,111.0625,38.375,48.75,322,1382.5,2386.64794921875,0,78,186158.55,0,3
20304315,4.8125,55.75,7.9375,55.75,17.125,113,35.5625,48.75,322,1328.125,2565.950439453125,0,71,182182.48,0,3
20305316,3.875,42,4.625,98.3125,28.375,94.5625,31.375,55,312,1031.25,2446.585693359375,0,57,139455.39,0,3
20305317,2,41.4375,2.375,96,26.625,94.3125,38.625,30,312,1061.25,1464.248046875,0,79,115675.59,0,3
20305318,1.125,39.375,3.6875,91.5,24.25,91.875,50.5,30,312,1105,4686.3056640625,0,59,276492.03,0,3
20305319,4.4375,45.625,6.75,87.75,18.4375,98,49.875,30,312.625,1119.375,2904.29931640625,0,80,232343.94,0,3
20305320,9.125,36.6875,8.8125,85.875,23.75,88.5,29.5625,48.75,312,1116.875,2468.812744140625,0,84,207380.27,0,3
20305321,1,49.5,10.375,84.5625,13.875,101.875,48.75,36.25,321.375,1245,1832.416015625,0,69,126436.7,0,3
20306322,11.9375,33.625,8.0625,85.9375,26.6875,85.1875,32.0625,61.25,312,1069.375,3343.159912109375,0,78,260766.47,0,3
20306323,1.25,54.8125,6.5625,76.4375,6.375,106.125,45.0625,30,322,1294.375,2501.6064453125,0,73,182617.27,0,3
20306324,7.1875,48.5625,3.5625,75.75,12.0625,99.4375,47.25,30,315.125,1210,2323.244873046875,0,69,160303.89,0,3
20306325,11.125,47.25,4.5,73.5625,14.5,97.75,56.625,30,322,1250.625,5644.87353515625,0,86,485459.13,0,3
20306557,7.1290321,52.129032,7.1935482,72.870964,9.2903223,102.83871,46.741936,30,320.70969,1247.0968,85929.84826384948,46843.7583719579,142,12202038,6651813.5,3
20320326,0,60.5,.25,72.125,.375,111.9375,46.375,30,323,1375.625,2468.910400390625,0,70,172823.73,0,3
20401327,6.1875,56.625,7.9375,57.6875,29.0625,102.6875,37,42.5,322,1257.5,5306.7265625,0,77,408617.94,0,3
20401328,8.4375,52.25,9.125,52.25,36.125,91.75,19,98.75,312,1191.875,8420.9140625,0,74,623147.63,0,3
