enum_old,population,enum
30708020,1048.837418,30708120
30708021,1373.03322,30708121
30708022,1188.102816,30708122
30708023,1421.717272,30708123
30708024,741.3089952,30708124
30708025,901.7144201,30708125
30708026,1112.723614,30708126
30708027,852.5446281,30708127
30708028,1735.313149,30708128
30708029,1264.597749,30708129
30708030,2118.861513,30708130
30708031,1336.136589,30708131
30708032,3198.15026,30708132
30708033,577.660893,30708133
30708034,453.7160633,30708134
30708035,448.6681192,30708135
30708036,1513.231587,30708136
30708037,890.8974057,30708137
30708038,1041.124133,30708138
30708039,1026.764273,30708139
30708040,1484.037408,30708140
30708041,1232.429861,30708141
30708042,1273.898323,30708142
30708043,1013.567534,30708143
30708044,1309.178795,30708144
30708045,879.2731787,30708145
30708046,1176.214125,30708146
30708047,1457.698353,30708147
30708048,825.0929344,30708148
30708049,1369.08806,30708149
30708050,1079.570125,30708150
30708051,972.8905642,30708151
30708052,1656.097741,30708152
30708053,1255.902557,30708153
30708054,837.2387481,30708154
30708055,1105.421415,30708155
30708056,1386.209187,30708156
30708057,1642.449719,30708157
30708058,1042.113212,30708158
30708059,2054.397515,30708159
30709001,1568.948825,30709101
30709002,1273.009379,30709102
30709003,2277.971997,30709103
30709004,531.7900376,30709104
30709005,1918.92342,30709105
30709006,1241.521502,30709106
30709007,1915.126754,30709107
30709008,1456.85635,30709108
30709009,1344.653642,30709109
30709010,842.8313335,30709110
30709011,389.2114007,30709111
30709012,2896.076687,30709112
30709013,1866.775187,30709113
30709014,1256.94657,30709114
30709015,1589.769529,30709115
30709016,1514.914281,30709116
30709017,878.7318863,30709117
30709018,1639.031389,30709118
30709019,1909.15747,30709119
30709020,1258.891612,30709120
30709021,1807.09901,30709121
30709022,2315.873503,30709122
30709023,1271.761178,30709123
30709024,1391.48657,30709124
30709025,1116.545404,30709125
30709026,596.3600235,30709126
30709027,1115.717631,30709127
30709028,1775.902291,30709128
30709029,2738.246054,30709129
30709030,1323.529649,30709130
30709031,942.4176824,30709131
30709032,1648.736973,30709132
30709033,2543.870436,30709133
30709034,1520.369889,30709134
30709035,955.2324836,30709135
30709036,1884.805992,30709136
30709037,1297.482254,30709137
30709038,1169.483552,30709138
30709039,2171.009319,30709139
30709040,1375.199524,30709140
30709041,2057.143296,30709141
30709042,736.3721144,30709142
30709043,1968.977882,30709143
30709044,1658.288871,30709144
30709045,1798.704498,30709145
30709046,1049.366252,30709146
30709047,764.0856365,30709147
30709048,1051.34866,30709148
30709049,1812.459647,30709149
30709050,1707.252531,30709150
30709051,1224.33505,30709151
30709052,1393.102511,30709152
30709053,2547.979573,30709153
30709054,1382.2868,30709154
30709055,1423.35368,30709155
30709056,1404.786197,30709156
30709057,1955.682613,30709157
30709058,3429.679513,30709158
30709059,638.268423,30709159
30709060,1718.819867,30709160
30709061,1754.646651,30709161
30709062,1473.907677,30709162
30709063,1741.679842,30709163
30709064,1514.054189,30709164
30709065,1629.776783,30709165
30709066,1678.438903,30709166
30709067,1393.445751,30709167
30709068,1289.253601,30709168
30709069,1953.176326,30709169
30709070,1226.206518,30709170
30709071,1397.957077,30709171
30709072,1478.581732,30709172
30709073,2026.118261,30709173
30709074,2037.344836,30709174
30709075,1800.878089,30709175
30709076,2470.57832,30709176
30709077,1852.960949,30709177
30709078,1811.891555,30709178
30709079,1986.611391,30709179
30709080,1705.979461,30709180
30709081,1998.669422,30709181
30709082,1775.12588,30709182
30709083,1110.572395,30709183
30709084,1593.384941,30709184
30709085,974.4323351,30709185
30709086,1793.100645,30709186
30709087,1370.678902,30709187
30709088,1347.632654,30709188
30710001,1061.693002,30710101
30710002,774.6556249,30710102
30710003,1729.725307,30710103
30710004,1171.759,30710104
30710005,1273.814903,30710105
30710006,1080.649674,30710106
30710007,1447.742427,30710107
30710008,1607.771289,30710108
30710009,1722.756293,30710109
30710010,1065.300854,30710110
30710011,1034.616599,30710111
30710012,1575.493327,30710112
30710013,1787.461285,30710113
30710014,1650.31889,30710114
30710015,1553.254598,30710115
30710016,1587.09245,30710116
30710017,1243.956809,30710117
30710018,1347.57413,30710118
30710019,934.9057598,30710119
30710020,1339.041548,30710120
30710021,864.1040325,30710121
30710022,2068.202312,30710122
30710023,1223.314605,30710123
30710024,2063.203161,30710124
30710025,938.6941242,30710125
30710026,1632.931271,30710126
30710027,1577.810857,30710127
30710028,1755.978574,30710128
30710029,1384.738559,30710129
30710030,1885.091756,30710130
30710031,1577.610209,30710131
30710032,1471.411426,30710132
30710033,1318.428148,30710133
30710034,1370.343998,30710134
30710035,843.3460981,30710135
30710036,1966.084962,30710136
30710037,1741.483705,30710137
30710038,1201.340626,30710138
30710039,1243.850031,30710139
30710040,1969.933019,30710140
30710041,873.4536959,30710141
30710042,1508.89952,30710142
30710043,1598.382026,30710143
30710044,1108.19644,30710144
30710045,1425.078004,30710145
30710046,1383.289138,30710146
30710047,1379.574587,30710147
30710048,1688.234945,30710148
30710049,1080.544626,30710149
30710050,1350.388551,30710150
30710051,1838.144809,30710151
30710052,1147.013915,30710152
30710053,1581.61254,30710153
30710054,1324.159739,30710154
30710055,1109.358709,30710155
30710056,1532.464023,30710156
30710057,1636.827957,30710157
30710058,1210.058386,30710158
30710059,903.4500141,30710159
30710060,1318.286786,30710160
30710061,654.7703276,30710161
30710062,2437.750765,30710162
30710063,605.8351725,30710163
30710064,1290.841902,30710164
30710065,672.6105397,30710165
30710066,1593.320976,30710166
30710067,1068.421823,30710167
30710068,1499.773785,30710168
30710069,1344.516242,30710169
30710070,1719.094858,30710170
30710071,1482.897509,30710171
30710072,1235.781713,30710172
30710073,440.2332913,30710173
30710074,664.0163183,30710174
30710075,905.9490398,30710175
30710076,495.9310021,30710176
30710077,875.6043822,30710177
30710078,617.1337505,30710178
30710801,3324.261427,30710901
30710802,2536.282403,30710902
30710803,1520.706268,30710903
30710804,2890.605277,30710904
30710901,72.81145245,30711001
30711001,1279.223138,30711101
30711002,964.3647919,30711102
30711003,1041.454181,30711103
30711004,1658.094889,30711104
30711005,1512.748442,30711105
30711006,1910.550906,30711106
30711007,3363.576946,30711107
30711008,1352.54033,30711108
30711009,1539.394112,30711109
30711010,1589.015768,30711110
30711011,1964.337708,30711111
30711012,975.3117871,30711112
30711013,2282.787234,30711113
30711014,1199.311469,30711114
30711015,2718.724526,30711115
30711016,1978.598472,30711116
30711017,2465.617287,30711117
30711018,2340.958768,30711118
30711019,1507.722626,30711119
30711020,2008.162659,30711120
30711021,1933.526529,30711121
30711022,1692.428433,30711122
30711023,353.3179598,30711123
30720701,1005.094559,30720801
30720702,2204.54585,30720802
30720703,1154.840327,30720803
30720704,2297.533972,30720804
30720705,2850.574543,30720805
30721751,2043.303061,30721851
30721752,2426.947028,30721852
30721753,2175.1038,30721853
30721754,1174.925899,30721854
30721755,1898.077341,30721855
30721756,2049.172565,30721856
30721757,847.4426916,30721857
30721758,740.6527138,30721858
30801001,2041.283405,30801101
30801002,1433.323602,30801102
30801003,1451.624253,30801103
30801004,1008.456457,30801104
30801005,1119.448318,30801105
30801006,2256.062786,30801106
30801007,1199.25282,30801107
30801008,928.5033479,30801108
30801009,1468.911896,30801109
30801010,1302.906765,30801110
30801011,1420.387192,30801111
30801012,1055.90633,30801112
30801013,1627.593361,30801113
30801014,2060.695471,30801114
30801015,1145.765444,30801115
30801016,1699.671716,30801116
30801017,1605.559311,30801117
30801018,1118.754442,30801118
30801019,1294.625385,30801119
30801020,1468.539024,30801120
30801021,1757.451407,30801121
30801022,954.8514391,30801122
30801023,1573.005551,30801123
30801024,1385.32226,30801124
30801025,1520.405223,30801125
30801026,1139.355978,30801126
30801027,1419.65656,30801127
30801028,1602.406154,30801128
30801029,1228.771577,30801129
30801030,2585.587083,30801130
30801031,1177.357967,30801131
30801032,1906.340393,30801132
30801033,2610.286692,30801133
30801034,1355.46189,30801134
30801035,798.5261551,30801135
30801036,1113.906943,30801136
30801037,621.0347717,30801137
30801038,1475.528779,30801138
30801039,1259.193259,30801139
30801040,808.2102161,30801140
30801041,825.2478701,30801141
30801042,1013.728172,30801142
30801043,1607.812006,30801143
30801044,1469.735009,30801144
30801045,1241.560298,30801145
30801046,1328.872658,30801146
30801047,1795.884858,30801147
30801048,2551.442908,30801148
30801049,550.1649257,30801149
30801050,1046.263321,30801150
30801051,680.4213465,30801151
30801052,1570.680813,30801152
30801053,1448.277181,30801153
30801054,929.7326876,30801154
30801055,1395.508417,30801155
30801056,1437.4042,30801156
30801057,1082.258607,30801157
30801058,1705.702982,30801158
30801059,855.2053941,30801159
30801060,1089.477065,30801160
30801061,1852.407733,30801161
30801062,1334.775848,30801162
30801063,1269.728242,30801163
30801064,1046.82704,30801164
30801065,1740.766141,30801165
30801066,1981.884854,30801166
30801067,1437.234312,30801167
30801068,1954.865929,30801168
30801069,1582.45619,30801169
30801070,1214.964562,30801170
30801071,1725.440788,30801171
30801072,1275.040907,30801172
30801073,1522.097688,30801173
30801074,1683.88973,30801174
30801075,2105.506656,30801175
30801076,1319.143921,30801176
30801077,1608.157479,30801177
30801078,2341.339249,30801178
30801079,1190.506841,30801179
30801080,1249.28232,30801180
30801081,887.3470364,30801181
30801082,1088.102218,30801182
30801083,1698.640267,30801183
30801084,1170.202268,30801184
30801085,1085.118437,30801185
30801086,1643.864817,30801186
30801087,1472.978998,30801187
30801088,893.9782963,30801188
30801089,1460.385509,30801189
30801090,2565.731624,30801190
30801091,1439.853418,30801191
30801092,1755.289016,30801192
30801093,1027.857587,30801193
30801094,1448.538057,30801194
30801095,1058.358882,30801195
30801096,1158.657801,30801196
30801097,1276.924137,30801197
30801098,1539.209592,30801198
30801099,751.4515119,30801199
30801100,1463.144439,30801200
30801101,1372.914836,30801201
30801102,1534.520278,30801202
30801103,852.5499043,30801203
30801104,1168.714882,30801204
30801105,1210.387025,30801205
30801106,2168.085904,30801206
30801107,1187.906741,30801207
30801108,1475.73302,30801208
30801109,1580.198982,30801209
30801110,1429.636097,30801210
30801111,1755.053569,30801211
30801112,703.0113933,30801212
30801113,1566.06706,30801213
30801114,1205.424645,30801214
30801115,1257.507514,30801215
30801116,1147.439149,30801216
30801117,667.0578805,30801217
30801118,2200.674177,30801218
30801119,1359.342426,30801219
30801120,1430.510887,30801220
30801121,1383.743583,30801221
30801122,1930.51642,30801222
30801123,1292.341695,30801223
30801124,1220.82126,30801224
30801125,1050.040285,30801225
30801126,1432.094562,30801226
30801127,1675.0755,30801227
30801128,1262.327445,30801228
30801129,1791.272148,30801229
30801130,1032.274616,30801230
30801801,2391.705669,30801901
30801802,1468.015367,30801902
30801803,1701.784448,30801903
30801804,2520.075066,30801904
30801901,217.1146827,30802001
30801902,72.14905071,30802002
30802001,1269.678347,30802101
30802002,1131.220003,30802102
30802003,1205.197379,30802103
30802004,1578.308078,30802104
30802005,1283.83937,30802105
30802006,975.7702942,30802106
30802007,1237.161083,30802107
30802008,773.30165,30802108
30802009,1451.209634,30802109
30802010,1782.461739,30802110
30802011,1357.689517,30802111
30802012,1799.303499,30802112
30802013,1557.900966,30802113
30802014,1181.597931,30802114
30802015,727.8831769,30802115
30802016,408.9669744,30802116
30802017,732.5191211,30802117
30802018,2260.329624,30802118
30802019,1722.860178,30802119
30802020,675.6822679,30802120
30802021,1527.032032,30802121
30802022,1791.770845,30802122
30802023,1299.773886,30802123
30802024,1750.004286,30802124
30802025,1730.948431,30802125
30802026,1237.04368,30802126
30802027,3021.212506,30802127
30802028,1615.29038,30802128
30802029,1703.643515,30802129
30802030,458.3588123,30802130
30802031,375.3862946,30802131
30802032,1933.691493,30802132
30802033,1052.400531,30802133
30802034,1464.909766,30802134
30802035,1444.465679,30802135
30802036,1083.377903,30802136
30802037,1657.057835,30802137
30802038,767.6449492,30802138
30802039,846.3526088,30802139
30802040,1395.477861,30802140
30802041,1362.85003,30802141
30802042,540.0701351,30802142
30802043,887.8773453,30802143
30802044,1422.699603,30802144
30802045,1148.761894,30802145
30802046,1352.392253,30802146
30802047,1716.059592,30802147
30802048,1114.856604,30802148
30802049,1137.159341,30802149
30802050,1349.6608,30802150
30802051,1264.840983,30802151
30802052,1549.287136,30802152
30802053,1068.394084,30802153
30802054,2559.143257,30802154
30802801,5860.238971,30802901
30802802,3931.978994,30802902
30803001,892.082853,30803101
30803002,881.9894748,30803102
30803003,976.304183,30803103
30803004,1430.403117,30803104
30803005,1116.335657,30803105
30803006,2020.254007,30803106
30803007,1647.50984,30803107
30803008,1456.981444,30803108
30803009,894.0869818,30803109
30803010,1634.151109,30803110
30803011,1998.861562,30803111
30803012,1169.61434,30803112
30803013,798.9004471,30803113
30803014,1230.599805,30803114
30803015,699.6859118,30803115
30803016,1472.748872,30803116
30803017,1369.835623,30803117
30803018,1606.217476,30803118
30803019,1889.808331,30803119
30803020,1279.334082,30803120
30803021,1787.922485,30803121
30803022,627.376264,30803122
30803023,1721.267108,30803123
30803024,867.8061156,30803124
30803025,1649.965923,30803125
30803026,1423.002135,30803126
30803027,849.1644558,30803127
30803028,1030.816208,30803128
30803029,1297.344797,30803129
30803030,2356.353029,30803130
30803031,1941.260224,30803131
30803032,1582.705832,30803132
30803033,1935.823232,30803133
30803034,1273.738091,30803134
30803035,1627.90107,30803135
30803036,1873.187348,30803136
30803037,2190.500898,30803137
30803038,973.9112093,30803138
30803039,1295.721763,30803139
30803040,767.7826591,30803140
30803041,1352.467162,30803141
30803042,491.403512,30803142
30803043,1439.452944,30803143
30803044,1267.426401,30803144
30803045,633.4568677,30803145
30803046,1180.85558,30803146
30803047,1531.035402,30803147
30803048,976.5443304,30803148
30803049,1325.074461,30803149
30803050,1270.052571,30803150
30803051,1113.878448,30803151
30803052,1360.61389,30803152
30803053,1902.122695,30803153
30803054,916.6139414,30803154
30803055,796.590817,30803155
30803056,986.4717762,30803156
30803057,769.0989413,30803157
30803058,1230.574022,30803158
30803059,1187.106633,30803159
30803060,835.9927495,30803160
30803061,1434.255456,30803161
30803062,913.2367561,30803162
30803063,757.9368391,30803163
30803064,1177.948499,30803164
30803065,1090.668214,30803165
30803066,1668.306107,30803166
30803067,1290.044343,30803167
30803068,608.3778098,30803168
30803069,1360.839766,30803169
30804001,1484.596059,30804101
30804002,783.9478861,30804102
30804003,956.9484142,30804103
30804004,1848.946533,30804104
30804005,1059.664613,30804105
30804006,1529.568044,30804106
30804007,1122.278117,30804107
30804008,1288.558174,30804108
30804009,1190.004623,30804109
30804010,1011.93453,30804110
30804011,1128.375782,30804111
30804012,1209.826617,30804112
30804013,1905.803599,30804113
30804014,869.7414176,30804114
30804015,1144.753676,30804115
30804016,1899.08911,30804116
30804017,1002.846971,30804117
30804018,2467.263358,30804118
30804019,964.9616973,30804119
30804020,1061.087085,30804120
30804021,1456.953574,30804121
30804022,1013.490196,30804122
30804023,1184.711744,30804123
30804024,796.0141821,30804124
30804025,1486.346555,30804125
30804026,1489.964855,30804126
30804027,1576.175767,30804127
30804028,784.5117395,30804128
30804029,1619.874025,30804129
30804030,1018.792454,30804130
30804031,1236.47982,30804131
30804032,931.74131,30804132
30804033,1174.016094,30804133
30804034,1741.735668,30804134
30804035,1137.465997,30804135
30804036,970.332824,30804136
30804037,1100.386874,30804137
30804038,810.5774777,30804138
30804039,850.7720928,30804139
30804040,1854.779572,30804140
30804041,526.0971882,30804141
30804042,1075.380212,30804142
30805001,2180.651981,30805101
30805002,2583.67228,30805102
30805003,1739.941669,30805103
30805004,1287.254014,30805104
30805005,1240.071338,30805105
30805006,2084.974672,30805106
30805007,1757.804125,30805107
30805008,985.9722365,30805108
30805009,897.1451104,30805109
30805010,2222.635494,30805110
30805011,739.3693604,30805111
30805012,1514.798827,30805112
30805013,1448.187709,30805113
30805014,1698.048353,30805114
30805015,1716.363886,30805115
30805016,1192.366974,30805116
30805017,1422.70605,30805117
30805018,1697.57048,30805118
30805019,1518.753053,30805119
30805020,1443.223127,30805120
30805021,1505.68694,30805121
30805022,2024.896933,30805122
30805023,507.5064098,30805123
30805024,936.0643654,30805124
30805025,1199.419606,30805125
30805026,1481.523493,30805126
30805027,754.5324046,30805127
30805028,714.6018583,30805128
30805029,921.3644139,30805129
30805030,1675.795501,30805130
30805031,837.6133462,30805131
30805032,1619.497173,30805132
30805033,1905.630671,30805133
30805034,865.5114341,30805134
30805035,666.0349495,30805135
30805036,1950.19708,30805136
30805037,1004.352622,30805137
30805038,1695.637997,30805138
30805039,960.0179943,30805139
30805040,1460.278155,30805140
30805041,823.8361751,30805141
30805042,1380.251732,30805142
30805043,1852.787034,30805143
30805044,1563.011431,30805144
30805045,1263.97929,30805145
30805046,2505.550121,30805146
30805047,1678.884067,30805147
30805048,1006.577331,30805148
30805049,1132.938605,30805149
30805050,791.2829715,30805150
30805051,1344.08082,30805151
30805052,1212.885767,30805152
30805053,1729.981614,30805153
30805054,1632.92747,30805154
30805055,1806.356951,30805155
30805056,1518.563989,30805156
30805057,1358.705673,30805157
30805058,1400.686251,30805158
30805059,1308.673505,30805159
30805060,1895.913437,30805160
30805061,1057.415337,30805161
30805062,1026.444749,30805162
30805063,967.9927738,30805163
30805064,949.3528906,30805164
30805065,1068.736394,30805165
30805066,1197.834404,30805166
30805067,1027.514826,30805167
30805068,1276.387592,30805168
30805069,777.6541587,30805169
30805070,1061.45282,30805170
30805071,1721.851559,30805171
30805072,688.19089,30805172
30805073,1247.352159,30805173
30805074,1387.676298,30805174
30805075,934.9806755,30805175
30805076,1623.161,30805176
30805077,1341.868045,30805177
30805078,1839.654246,30805178
30805079,1236.177119,30805179
30805080,1104.728911,30805180
30805081,1313.947163,30805181
30805082,1193.844551,30805182
30805083,1190.373068,30805183
30805084,956.6153157,30805184
30805085,2205.938298,30805185
30805901,202.4791634,30806001
30806001,1287.401672,30806101
30806002,1258.173348,30806102
30806003,1234.079767,30806103
30806004,1111.588127,30806104
30806005,1058.508334,30806105
30806006,1731.711594,30806106
30806007,1320.844185,30806107
30806008,1655.330839,30806108
30806009,1936.62455,30806109
30806010,1127.615611,30806110
30806011,1609.980613,30806111
30806012,1496.897884,30806112
30806013,2535.072072,30806113
30806014,2736.982125,30806114
30806015,2629.963707,30806115
30806016,1687.486,30806116
30806017,751.8678179,30806117
30806018,1156.580998,30806118
30806019,1214.148445,30806119
30806020,1374.122699,30806120
30806021,1257.264899,30806121
30806022,1417.308771,30806122
30806023,1672.395274,30806123
30806024,1722.254388,30806124
30806025,2261.209821,30806125
30806026,1011.446962,30806126
30806027,1733.881451,30806127
30806028,771.752897,30806128
30806029,795.6650295,30806129
30806030,2913.712767,30806130
30806031,1803.088221,30806131
30806032,1523.754912,30806132
30806033,1418.338978,30806133
30806034,1984.901129,30806134
30806035,1828.562717,30806135
30806036,1313.7457,30806136
30806037,2980.870983,30806137
30806038,971.8306087,30806138
30806039,1617.630581,30806139
30806040,1502.399456,30806140
30806041,1473.393135,30806141
30806042,592.7938931,30806142
30806043,1194.791868,30806143
30806044,1063.316833,30806144
30806045,1429.776503,30806145
30806046,1473.048527,30806146
30806047,1165.742381,30806147
30806048,1860.900431,30806148
30806049,1182.704901,30806149
30806050,1244.123188,30806150
30806051,1961.89492,30806151
30806052,1119.054144,30806152
30806053,1075.897942,30806153
30806054,1082.29663,30806154
30806055,1346.241227,30806155
30806056,1341.998011,30806156
30806057,1708.301455,30806157
30806058,1043.38088,30806158
30806059,1216.287879,30806159
30806060,1605.588526,30806160
30806061,1324.05083,30806161
30806062,896.5733513,30806162
30806063,1053.273971,30806163
30806064,675.2305648,30806164
30806801,2707.334411,30806901
30806802,418.73102,30806902
30807901,239.4137682,30808001
30820701,824.4032097,30820801
30820702,2229.432528,30820802
30820703,566.9705095,30820803
30820704,1852.851781,30820804
30820705,833.5665894,30820805
30820706,2757.829953,30820806
30820707,1613.14204,30820807
30820708,3008.122127,30820808
30820709,1679.689333,30820809
30820710,2753.430694,30820810
30901001,1129.03046,30901101
30901002,1465.742705,30901102
30901003,1424.027741,30901103
30901004,1093.968322,30901104
30901005,1375.868358,30901105
30901006,1105.434343,30901106
30901007,1574.972072,30901107
30901008,2483.890521,30901108
30901009,871.8253732,30901109
30901010,1430.909416,30901110
30901011,1323.881566,30901111
30901012,1954.932954,30901112
30901013,1061.901525,30901113
30901014,1189.845607,30901114
30901015,2387.236889,30901115
30901016,1239.271546,30901116
30901017,2052.941003,30901117
30901018,1177.775578,30901118
30901019,1582.583211,30901119
30901020,1712.808327,30901120
30901021,1467.747926,30901121
30901022,1742.125135,30901122
30901023,2041.034179,30901123
30901024,831.648347,30901124
30901025,1700.90595,30901125
30901026,815.1017179,30901126
30901027,2205.334854,30901127
30901028,1330.770975,30901128
30901029,1356.732227,30901129
30901030,1850.957887,30901130
30901031,1483.368595,30901131
30901032,1810.24489,30901132
30901033,1184.648465,30901133
30901034,1917.258169,30901134
30901035,486.0517446,30901135
30901036,2379.583271,30901136
30901037,1092.700738,30901137
30901038,1185.187317,30901138
30901039,2223.165091,30901139
30901040,1238.628976,30901140
30901041,1766.930111,30901141
30901042,2080.728925,30901142
30901043,1055.09386,30901143
30901044,1198.681376,30901144
30901045,1720.653096,30901145
30901046,2575.265665,30901146
30901047,1920.363062,30901147
30901048,1374.357391,30901148
30901049,2544.13393,30901149
30901050,1516.261622,30901150
30901051,1414.433042,30901151
30901052,1304.199022,30901152
30901053,1059.993245,30901153
30901054,1670.527462,30901154
30901055,2176.007702,30901155
30901056,2233.330255,30901156
30901057,746.679714,30901157
30901058,2085.470795,30901158
30901059,1204.277091,30901159
30901060,1593.994016,30901160
30901061,1756.367345,30901161
30901062,1034.103479,30901162
30901063,1536.377187,30901163
30901064,2245.324712,30901164
30901065,599.6807429,30901165
30901066,1737.125625,30901166
30901067,1218.921245,30901167
30901068,1446.009468,30901168
30901069,584.5158011,30901169
30901070,1043.549282,30901170
30901071,1650.010724,30901171
30901072,1372.263333,30901172
30901073,1887.247949,30901173
30901074,1097.302298,30901174
30901075,1538.215955,30901175
30901076,842.2154696,30901176
30901077,2013.742477,30901177
30901078,1732.473287,30901178
30901079,2093.128031,30901179
30901080,1567.062838,30901180
30901081,1636.542854,30901181
30901082,557.8310258,30901182
30901083,1265.759249,30901183
30901084,1931.89065,30901184
30901085,1621.505209,30901185
30901086,1195.514424,30901186
30901087,994.3340575,30901187
30901088,1167.119513,30901188
30901089,594.5286586,30901189
30901090,1093.400777,30901190
30901091,1440.307661,30901191
30901092,943.9269632,30901192
30901093,343.3726294,30901193
30901094,1091.7708,30901194
30901095,931.7554395,30901195
30901096,655.383532,30901196
30901097,1399.168388,30901197
30901098,1102.343531,30901198
30901099,1820.434921,30901199
30901100,1468.831712,30901200
30901101,1053.757389,30901201
30901102,1968.459706,30901202
30901103,1417.626037,30901203
30901104,1152.29208,30901204
30901105,1524.359801,30901205
30901106,1466.41012,30901206
30901107,3042.109251,30901207
30901108,832.2407465,30901208
30901109,1729.59106,30901209
30901110,1454.202558,30901210
30901111,968.5381047,30901211
30901112,1400.514841,30901212
30901113,1665.573727,30901213
30901114,1865.747,30901214
30901115,2048.398278,30901215
30901116,1290.513803,30901216
30901117,1348.615679,30901217
30901118,1674.352693,30901218
30901119,1318.853476,30901219
30901120,1285.174176,30901220
30901121,2490.966508,30901221
30901122,1396.38736,30901222
30901123,783.3366708,30901223
30901124,744.8096631,30901224
30901125,1012.074332,30901225
30901126,824.0747205,30901226
30901127,1441.360961,30901227
30901128,1241.285384,30901228
30901129,1527.33192,30901229
30901130,1666.774439,30901230
30901131,1538.814155,30901231
30901132,1269.811693,30901232
30901133,1381.427818,30901233
30901134,1254.613436,30901234
30901135,1558.021233,30901235
30901136,2373.129848,30901236
30901137,1811.548639,30901237
30901138,1752.090428,30901238
30901139,1259.841303,30901239
30901140,1603.280435,30901240
30901141,1438.844643,30901241
30901142,1169.868871,30901242
30901143,2671.712256,30901243
30901144,2055.943221,30901244
30901145,1667.766513,30901245
30901146,1371.87104,30901246
30901147,2001.229919,30901247
30901148,2035.270892,30901248
30901149,928.9795758,30901249
30901150,2044.041037,30901250
30901151,1298.876081,30901251
30901152,1833.757396,30901252
30901153,1538.038696,30901253
30901154,1042.37801,30901254
30901155,1791.876507,30901255
30901156,997.7053061,30901256
30901157,2084.009165,30901257
30901158,1387.187314,30901258
30901159,1247.3269,30901259
30901160,2932.634327,30901260
30901161,3407.628991,30901261
30901162,859.0007621,30901262
30901163,965.1472652,30901263
30901164,1840.718965,30901264
30901165,1107.51138,30901265
30901166,1361.420211,30901266
30901167,900.7915431,30901267
30901168,1504.438975,30901268
30901801,1069.735613,30901901
30901802,2188.950432,30901902
30901901,738.9042123,30902001
30901902,807.8242372,30902002
30902001,2637.918289,30902101
30902002,1472.579411,30902102
30902003,738.7974298,30902103
30902004,2133.051204,30902104
30902005,1312.571828,30902105
30902006,1189.00514,30902106
30902007,1749.4657,30902107
30902008,1137.067338,30902108
30902009,1511.902167,30902109
30902010,1069.20612,30902110
30902011,1488.631338,30902111
30902012,1099.710235,30902112
30902013,1295.509048,30902113
30902014,617.9915669,30902114
30902015,1846.596777,30902115
30902016,2310.365649,30902116
30902017,1244.250211,30902117
30902018,2102.746242,30902118
30902019,660.5832062,30902119
30902020,1222.572603,30902120
30902021,616.0938725,30902121
30902022,1447.483202,30902122
30902023,1201.096129,30902123
30902024,668.1791818,30902124
30902025,1624.271306,30902125
30902026,1922.704777,30902126
30902027,1199.128386,30902127
30902028,1264.675667,30902128
30902029,882.0520638,30902129
30902030,803.6531435,30902130
30902031,1802.748573,30902131
30902032,2449.490302,30902132
30902033,2066.578476,30902133
30902034,1168.79728,30902134
30902035,1614.145741,30902135
30902036,1525.846233,30902136
30902037,636.7111157,30902137
30902038,837.6218189,30902138
30902039,1399.804775,30902139
30902040,1356.540855,30902140
30902041,1362.499395,30902141
30902042,1075.916618,30902142
30902043,1846.523891,30902143
30902044,2762.501676,30902144
30902045,1289.304887,30902145
30902046,811.3292534,30902146
30902047,1481.645501,30902147
30902048,1347.188392,30902148
30902049,1229.8386,30902149
30902050,1381.997662,30902150
30902051,1703.150441,30902151
30902052,1583.579387,30902152
30902053,1475.999035,30902153
30902054,2185.165388,30902154
30902055,1485.312214,30902155
30902056,1136.808393,30902156
30902057,2100.96142,30902157
30902058,1461.625164,30902158
30902059,1899.700706,30902159
30902060,1479.59478,30902160
30902061,896.7360077,30902161
30902062,1143.661409,30902162
30902063,1275.992464,30902163
30902064,58.30054951,30902164
30902065,972.3286362,30902165
30902066,1528.138153,30902166
30902067,793.5648712,30902167
30902068,1671.3348,30902168
30902069,1429.848046,30902169
30902070,1766.478164,30902170
30902071,1339.189277,30902171
30902072,1032.098034,30902172
30902073,992.4848455,30902173
30902074,1144.102978,30902174
30902075,977.887428,30902175
30902076,840.1299973,30902176
30902077,823.5149781,30902177
30902078,1728.107899,30902178
30902079,975.4547997,30902179
30902801,2272.557087,30902901
30902802,1679.435,30902902
30902803,2495.31061,30902903
30902804,2828.977726,30902904
30902805,1476.623484,30902905
30902806,3150.196023,30902906
30902807,1602.600623,30902907
30902808,2066.34235,30902908
30902901,38.30614552,30903001
30920701,2636.729936,30920801
30920702,3397.170494,30920802
30999930,6.710080244,31000030
31001001,1383.9695,31001101
31001002,599.3752689,31001102
31001003,692.7789922,31001103
31001004,281.2124192,31001104
31001005,1089.891435,31001105
31001006,2890.773012,31001106
31001007,1570.283945,31001107
31001008,1638.759768,31001108
31001009,1352.580772,31001109
31001010,2016.374355,31001110
31001011,1234.112048,31001111
31001012,2112.366515,31001112
31001013,1789.561112,31001113
31001014,3063.498488,31001114
31001015,1336.647376,31001115
31001016,1952.58646,31001116
31001017,1729.342375,31001117
31001018,1404.833253,31001118
31001019,1967.664737,31001119
31001020,3303.788028,31001120
31001021,2222.142274,31001121
31001022,841.0764606,31001122
31001023,2035.973502,31001123
31001024,1893.062328,31001124
